,mt_moto,mt_auto,mt_remorque,mt_assur_vie,mt_incendie,nb_RC_agri,nb_bateau,nb_RC_entreprise,pouvoir_achat,PCSouvr,niv_etud_bas,nbpers_au_foyer,proprietaire,mt_RC,sans_religion,nb_invalidite,type_client,PCSinter,concubin,assur_sante_prive
2272,0,0,0,0,0,0,0,0,6,4,6,3,8,0,5,0,3,2,1,2
2273,0,6,0,0,4,1,0,0,7,5,5,3,9,0,4,0,2,4,0,0
2274,0,6,0,0,3,0,0,0,8,0,1,3,9,0,2,0,1,2,0,4
2275,0,0,0,0,4,0,0,0,6,2,2,3,3,2,4,0,3,4,1,3
2276,0,6,0,0,0,0,0,0,6,1,1,3,2,0,5,0,3,5,2,4
2277,0,0,0,0,0,0,0,0,3,1,4,3,6,0,3,0,8,2,1,4
2278,0,6,0,0,2,0,0,0,6,1,1,3,2,1,3,0,3,6,1,3
2279,0,0,0,0,5,1,0,0,1,2,6,3,5,0,3,0,7,2,1,2
2280,0,0,0,0,0,0,0,0,6,4,4,2,9,0,4,0,3,1,0,5
2281,0,0,0,4,2,0,0,0,1,0,1,1,1,0,3,0,6,4,1,2
2282,0,0,0,0,4,0,0,1,3,0,7,3,7,0,6,0,10,0,0,2
2283,5,6,0,0,0,0,0,0,4,2,3,3,8,0,3,0,3,4,2,3
2284,0,6,0,0,3,0,0,0,2,5,7,2,3,0,6,0,7,0,0,2
2285,0,0,0,0,0,0,0,0,3,0,5,3,0,2,5,0,8,0,0,0
2286,0,0,0,0,0,0,0,0,3,2,8,2,5,0,1,0,8,2,1,1
2287,0,5,0,0,0,0,0,0,4,2,3,3,3,0,6,0,3,6,0,1
2288,0,5,0,2,2,0,0,0,7,2,2,3,4,2,4,0,3,5,1,2
2289,0,6,0,0,0,0,0,0,3,1,8,2,4,0,7,0,8,2,2,0
2290,0,0,0,0,0,0,0,0,3,0,0,2,0,0,5,0,8,9,0,5
2291,0,6,0,0,0,0,0,0,3,3,5,2,8,0,2,0,7,4,2,3
2292,0,6,0,0,0,0,0,0,3,2,7,3,4,0,5,0,8,3,0,2
2293,0,0,0,0,4,0,0,0,5,0,3,2,5,2,4,0,9,5,1,5
2294,0,0,0,0,4,0,0,0,3,0,7,3,7,0,6,0,10,0,0,4
2295,0,6,0,0,3,0,0,0,6,2,5,2,9,0,0,0,1,5,1,3
2296,0,0,0,0,4,0,0,0,3,1,8,3,8,2,4,0,7,7,2,3
2297,0,8,0,6,0,0,0,0,7,0,0,3,9,0,0,1,2,7,2,2
2298,0,5,0,0,0,0,0,0,8,6,7,2,0,0,1,0,2,3,1,7
2299,0,0,0,0,1,0,0,0,3,0,5,3,0,2,6,0,8,3,0,3
2300,0,6,0,0,0,0,0,0,3,2,5,3,6,0,0,0,8,3,0,2
2301,0,6,0,0,6,1,0,0,4,5,9,3,4,0,0,1,10,0,0,2
2302,0,6,0,0,0,0,0,0,8,0,0,3,9,2,3,0,2,0,0,7
2303,0,0,0,0,4,0,0,0,3,4,6,3,9,0,0,0,8,2,1,4
2304,4,6,0,4,4,0,0,0,5,6,4,3,9,0,5,0,9,0,3,7
2305,0,6,0,0,4,0,0,0,4,5,7,4,8,0,3,0,10,1,1,1
2306,0,0,0,0,0,0,0,0,2,2,9,3,0,0,3,0,5,2,1,2
2307,0,0,0,0,0,0,0,0,6,5,2,3,7,0,6,0,1,3,2,7
2308,0,0,0,0,0,0,0,0,3,4,9,3,4,0,6,0,8,0,0,0
2309,0,6,0,0,3,0,0,0,6,1,3,3,7,2,3,0,1,2,0,7
2310,0,6,0,6,3,0,0,0,7,0,3,3,8,0,3,0,2,4,1,3
2311,0,0,0,0,0,0,0,0,6,2,4,3,2,0,4,0,3,3,1,5
2312,0,0,0,0,0,0,0,0,6,2,5,2,4,0,3,0,3,3,0,3
2313,0,0,0,0,3,0,0,0,5,3,5,4,7,2,3,0,9,2,0,3
2314,0,0,0,0,0,0,0,0,6,2,7,3,7,0,2,0,8,2,2,0
2315,0,6,0,0,3,0,0,0,8,3,2,3,5,2,3,0,3,5,0,4
2316,0,6,0,0,4,0,0,0,2,2,6,3,5,2,4,0,5,0,1,2
2317,0,0,0,0,0,0,0,0,5,6,7,4,2,0,0,0,9,2,0,0
2318,0,0,0,0,4,0,0,0,4,5,3,2,6,1,4,0,8,2,1,2
2319,0,0,0,4,3,0,0,0,3,1,8,3,8,0,4,0,7,7,2,3
2320,0,0,0,0,6,0,0,0,8,2,5,3,8,0,2,0,1,3,2,3
2321,0,0,0,0,4,1,0,0,6,3,3,1,2,0,4,0,1,6,3,2
2322,0,0,0,0,0,0,0,0,5,0,9,2,3,0,5,0,9,4,0,0
2323,0,0,0,0,4,1,0,0,3,5,6,2,9,0,0,0,8,0,0,2
2324,0,0,0,0,0,0,0,0,3,4,3,2,1,0,3,0,5,3,2,1
2325,0,6,0,0,3,0,0,0,4,4,5,2,4,0,4,0,9,3,2,2
2326,0,0,0,0,2,0,0,0,3,0,6,3,5,0,4,0,8,3,0,0
2327,0,6,0,0,0,0,0,0,6,2,5,3,4,0,5,0,1,2,1,2
2328,0,5,0,0,2,0,0,0,6,1,1,3,2,2,4,0,2,4,0,4
2329,0,5,0,0,4,0,0,0,8,2,2,3,7,2,0,0,2,0,0,5
2330,0,0,0,0,2,0,0,0,3,3,3,3,6,0,5,0,8,6,2,1
2331,0,0,0,0,5,0,0,0,5,5,6,2,9,0,0,0,9,0,0,2
2332,0,6,0,0,0,0,0,0,6,3,5,2,7,0,3,0,1,6,0,2
2333,0,0,0,5,0,0,0,0,5,2,5,4,6,0,1,0,9,4,0,3
2334,0,6,0,0,4,0,0,0,6,2,0,2,2,2,6,0,2,3,0,7
2335,0,0,0,0,6,0,0,0,3,2,7,3,8,0,3,0,8,2,0,1
2336,0,6,0,0,0,0,0,0,1,5,8,4,5,2,6,0,7,4,0,5
2337,0,0,0,0,6,0,0,0,3,2,6,3,5,0,2,0,8,3,0,2
2338,0,0,0,0,0,0,0,0,6,2,7,3,7,0,2,0,8,2,2,0
2339,0,0,0,0,3,0,0,0,5,3,6,3,7,0,3,0,8,3,0,2
2340,0,0,0,0,0,0,0,0,7,2,6,4,9,0,7,0,3,7,0,0
2341,0,6,0,0,0,0,0,0,4,3,3,2,4,0,4,0,3,5,2,4
2342,0,0,0,0,0,0,0,0,7,2,5,3,5,0,2,0,2,4,1,1
2343,0,6,0,0,4,0,0,0,3,6,9,2,5,0,2,0,8,0,2,0
2344,0,0,0,0,0,0,0,0,8,2,4,3,7,0,2,0,2,5,1,5
2345,0,6,0,0,0,0,0,0,8,0,5,4,6,0,4,0,3,4,0,4
2346,0,6,0,0,5,0,0,0,1,5,8,4,5,2,6,0,7,4,0,5
2347,0,0,0,0,4,0,0,1,4,1,5,2,7,0,2,0,9,1,0,4
2348,0,0,0,0,0,0,0,0,6,2,3,3,8,0,5,0,3,6,2,1
2349,0,0,0,0,3,0,0,0,6,1,5,3,6,0,1,0,8,2,0,4
2350,0,0,0,0,3,0,0,0,3,2,4,2,5,2,3,0,1,3,1,3
2351,0,6,0,3,4,0,0,0,4,2,5,4,3,2,3,0,9,3,1,2
2352,0,6,0,0,4,0,0,0,3,4,6,2,5,2,0,0,8,1,2,6
2353,4,6,0,0,0,0,0,0,3,0,9,2,4,0,2,0,8,2,0,0
2354,0,0,0,0,1,0,0,0,3,1,2,1,0,0,2,0,5,7,0,4
2355,0,6,0,0,0,0,0,0,2,6,8,3,1,0,3,0,7,3,1,2
2356,0,6,0,0,2,0,0,0,7,0,2,3,9,2,0,0,3,3,0,9
2357,0,5,0,0,0,0,0,0,2,6,9,1,0,0,3,0,5,0,0,0
2358,0,0,0,0,0,0,0,0,4,0,4,2,1,0,5,0,3,3,0,1
2359,0,0,0,0,2,0,0,0,8,1,2,4,9,1,4,0,3,5,0,5
2360,0,5,0,0,4,0,0,0,4,3,5,3,4,2,3,0,9,3,1,2
2361,0,0,0,0,0,0,0,0,2,4,4,2,1,0,4,0,5,2,3,1
2362,0,0,0,0,3,0,0,0,1,4,2,1,4,0,4,0,4,3,1,4
2363,0,6,0,0,4,0,0,0,3,4,3,2,7,2,0,0,8,1,0,2
2364,0,0,0,0,0,0,0,0,6,1,1,3,8,2,3,0,1,6,1,4
2365,0,0,0,0,0,0,0,0,6,1,2,1,5,0,2,0,1,6,1,4
2366,0,5,0,0,0,0,0,0,4,3,7,4,7,0,3,0,10,2,1,3
2367,4,6,0,0,0,0,0,0,5,0,7,3,7,0,6,0,9,0,0,2
2368,0,6,0,0,4,0,0,0,5,3,5,3,6,2,3,0,9,3,1,3
2369,0,0,0,0,3,0,0,0,5,0,2,2,9,0,7,0,8,0,0,7
2370,0,6,0,0,4,0,0,0,7,0,4,4,5,1,0,0,3,2,0,2
2371,0,6,0,0,4,0,0,0,3,2,6,3,4,0,5,0,8,3,2,1
2372,0,6,0,0,3,0,0,0,3,7,3,4,9,0,3,0,8,1,1,4
2373,0,5,0,0,3,0,0,0,6,1,6,3,7,2,4,0,1,2,1,4
2374,0,0,0,0,0,0,0,0,6,2,6,2,7,0,2,0,8,3,1,1
2375,0,5,0,3,3,0,0,0,6,2,6,2,4,2,5,0,8,1,2,2
2376,0,5,0,0,4,0,0,0,4,3,5,3,4,2,3,0,9,3,1,2
2377,0,0,0,0,3,0,0,0,6,0,5,4,2,2,4,0,8,0,0,2
2378,0,6,0,0,2,0,0,0,1,3,6,3,1,2,5,0,7,3,2,1
2379,0,7,0,0,4,0,0,0,6,0,0,2,9,2,0,0,1,2,0,9
2380,0,6,0,0,2,0,0,0,1,3,9,2,0,2,3,0,6,2,0,0
2381,0,6,0,0,0,0,0,0,4,3,6,3,6,0,2,0,10,3,1,3
2382,0,0,0,0,3,0,0,0,8,3,0,3,4,0,4,0,3,3,1,1
2383,0,0,0,0,4,0,0,0,4,2,5,4,5,2,3,0,9,2,0,2
2384,0,0,0,0,0,0,0,0,8,2,2,3,4,0,3,0,3,4,2,4
2385,0,6,0,0,2,0,0,0,7,2,3,3,8,2,4,0,2,5,1,3
2386,0,6,0,0,4,0,0,0,5,3,7,3,5,2,3,0,8,2,1,2
2387,0,0,0,0,5,0,0,0,3,2,7,3,8,0,3,0,8,2,0,1
2388,0,6,0,0,4,0,0,0,7,2,1,3,9,2,4,0,2,4,0,7
2389,0,6,0,0,4,0,0,0,4,0,3,3,5,2,3,0,8,6,2,2
2390,0,6,0,3,4,0,0,1,6,1,3,4,9,2,3,1,3,2,0,5
2391,0,6,0,0,4,0,0,0,3,3,5,3,9,2,5,0,8,2,0,0
2392,0,0,0,0,6,0,0,0,4,1,5,2,7,0,2,0,10,1,0,4
2393,0,0,0,4,0,0,0,0,8,3,0,3,9,0,4,0,1,3,0,4
2394,0,6,0,0,4,0,0,0,8,4,1,4,9,2,2,0,3,4,0,7
2395,0,0,0,0,5,0,0,0,3,2,7,3,8,0,3,0,8,2,0,1
2396,0,0,0,0,0,0,0,0,2,4,6,2,0,2,7,0,5,2,2,2
2397,0,0,0,0,2,0,0,0,2,2,6,3,5,2,4,0,5,0,1,2
2398,0,0,0,0,0,0,0,0,8,2,0,3,9,1,2,0,1,2,0,7
2399,0,0,0,0,0,0,0,0,6,1,3,2,3,0,4,0,1,4,2,2
2400,0,6,0,0,0,0,0,0,8,3,5,3,0,0,4,0,3,4,0,3
2401,0,0,0,0,2,0,0,0,6,1,1,3,3,0,4,0,3,5,1,4
2402,0,0,0,0,4,0,0,0,7,4,2,3,5,2,5,0,3,4,2,3
2403,0,6,0,0,4,0,0,0,6,1,3,3,7,2,3,0,1,2,0,7
2404,0,6,0,0,0,0,0,0,5,5,5,4,9,0,4,0,9,0,1,4
2405,0,0,0,0,6,0,0,0,6,4,4,2,7,0,4,0,1,3,1,4
2406,0,6,0,0,0,0,0,0,3,3,8,3,0,0,5,0,8,1,0,2
2407,0,5,0,0,0,0,0,0,3,4,5,2,4,0,2,0,8,2,0,0
2408,0,6,0,0,4,0,0,0,3,4,6,3,7,1,2,0,8,4,0,2
2409,0,0,0,0,2,0,0,0,3,4,6,2,0,2,4,0,7,4,0,0
2410,0,0,0,0,1,0,0,0,3,1,4,2,1,2,2,0,5,5,4,0
2411,0,6,0,0,0,0,0,0,6,1,2,2,7,0,4,0,1,1,1,7
2412,0,0,0,0,3,0,0,0,4,3,1,3,9,0,5,0,3,4,1,1
2413,0,6,0,0,0,0,0,0,1,2,5,2,4,0,3,0,5,3,0,3
2414,0,5,0,0,4,0,0,0,3,3,7,4,3,2,4,0,8,2,1,4
2415,0,0,0,0,4,0,0,0,4,4,6,3,7,2,2,0,10,4,0,2
2416,0,6,0,0,4,0,0,0,7,0,0,4,9,2,4,0,2,7,0,3
2417,0,0,0,0,6,0,0,0,7,2,5,3,8,0,5,0,3,4,2,2
2418,0,5,0,0,4,0,0,0,8,1,1,3,9,2,4,0,1,3,0,7
2419,0,0,0,3,3,0,0,0,3,3,4,2,4,2,5,0,5,6,3,2
2420,0,0,0,3,4,0,0,0,4,2,5,4,3,2,3,0,9,3,1,2
2421,0,0,0,0,0,0,0,0,2,1,2,1,0,0,6,0,4,5,1,2
2422,0,5,0,0,0,0,0,0,4,0,6,2,2,0,4,0,8,9,1,4
2423,0,0,0,0,0,0,0,0,7,2,0,2,2,0,4,0,1,4,0,7
2424,0,6,0,0,4,0,0,0,4,1,2,2,4,2,4,0,3,3,2,5
2425,0,6,0,0,0,0,0,0,3,1,5,3,7,0,3,0,8,2,0,3
2426,0,0,0,0,3,0,0,0,4,2,3,4,5,0,5,0,9,7,0,2
2427,0,6,0,0,0,0,0,0,1,4,5,2,4,0,3,0,7,2,1,1
2428,0,5,0,0,1,1,0,0,2,9,7,2,4,0,4,0,7,0,1,2
2429,0,5,0,0,0,0,0,0,3,4,9,3,4,0,6,0,9,0,0,0
2430,0,0,0,0,1,0,0,0,3,2,6,2,9,0,2,0,8,2,2,3
2431,0,6,0,6,0,0,0,0,3,4,6,3,7,0,2,0,8,4,0,2
2432,0,0,0,0,0,0,0,0,2,0,7,2,0,0,4,0,7,3,0,0
2433,0,0,0,0,4,0,0,0,7,2,5,3,8,1,5,0,3,4,2,2
2434,0,6,0,0,2,0,0,0,8,2,6,3,5,1,5,0,2,3,0,9
2435,0,6,0,0,4,0,0,0,4,3,6,2,2,1,5,0,9,3,2,1
2436,0,0,0,0,2,0,0,0,3,3,2,1,0,2,2,0,5,6,2,4
2437,0,0,0,0,2,0,0,0,3,3,7,3,9,0,3,0,8,4,0,0
2438,0,6,0,0,0,0,0,0,1,2,2,2,1,0,6,0,6,5,2,3
2439,0,0,0,0,4,1,0,0,3,4,7,3,8,0,3,0,8,3,0,1
2440,0,0,0,0,0,0,0,0,4,0,6,2,2,0,4,0,8,9,1,4
2441,0,6,0,0,0,0,0,0,4,3,6,3,6,0,2,0,10,3,1,3
2442,0,6,0,4,4,0,0,0,7,2,6,4,9,0,7,0,3,7,0,0
2443,0,0,0,0,2,0,0,0,2,3,2,2,0,2,2,0,5,4,2,4
2444,0,6,0,0,0,0,0,0,3,2,5,3,4,0,5,0,8,3,0,2
2445,0,0,0,0,2,0,0,0,6,1,2,2,2,2,0,0,1,4,0,2
2446,4,6,0,0,0,0,0,0,6,0,3,3,0,0,4,0,8,9,1,4
2447,0,0,0,0,0,0,0,0,6,1,5,4,9,0,2,0,3,7,2,3
2448,0,6,0,0,4,0,0,0,3,1,5,3,6,2,3,0,8,2,2,2
2449,0,0,0,0,0,0,0,0,3,4,6,3,4,0,2,0,8,3,1,3
2450,0,6,0,0,4,0,0,0,4,1,6,3,7,2,3,0,8,3,1,3
2451,0,6,0,0,0,0,0,0,4,2,5,2,6,0,4,0,8,3,1,2
2452,0,6,0,0,3,0,0,0,2,4,6,2,0,2,4,0,5,3,1,2
2453,0,6,0,0,4,0,0,0,4,1,6,3,7,2,3,0,8,3,1,3
2454,0,0,0,0,0,0,0,0,6,1,3,2,7,0,4,0,1,4,1,5
2455,0,6,0,0,4,0,0,0,1,4,6,3,2,2,5,0,7,0,1,0
2456,0,0,0,0,4,0,0,0,4,3,4,2,9,0,4,0,8,3,0,5
2457,0,5,0,0,0,0,0,0,2,0,4,2,3,0,3,0,5,4,1,2
2458,0,0,0,0,0,0,0,0,2,6,9,3,0,0,3,0,7,0,1,3
2459,0,0,0,0,0,0,0,0,3,4,9,2,0,0,7,0,8,2,0,0
2460,0,0,0,0,4,0,0,0,8,3,3,3,9,2,4,0,3,2,1,4
2461,0,6,0,0,3,0,0,0,3,3,4,2,7,0,8,0,9,0,2,3
2462,0,6,0,0,4,0,0,0,6,1,3,2,3,0,4,0,1,4,2,2
2463,0,0,0,0,0,0,0,0,3,2,6,4,9,0,5,0,8,2,0,0
2464,0,6,0,0,0,0,0,0,6,2,7,3,7,0,2,0,8,2,2,0
2465,4,6,0,0,4,0,0,0,4,2,6,2,5,2,3,0,9,2,1,2
2466,0,0,0,0,0,0,0,0,6,1,3,2,3,0,4,0,1,4,2,2
2467,0,0,0,0,0,0,0,0,6,3,5,3,9,0,5,0,8,6,1,4
2468,0,6,0,0,4,0,0,0,4,0,3,2,0,2,4,0,8,9,1,4
2469,0,0,0,0,2,0,0,0,3,6,9,2,5,0,2,0,8,0,2,0
2470,0,6,0,4,3,0,0,0,3,3,6,2,1,0,3,0,8,3,0,4
2471,0,0,0,0,0,0,0,0,1,2,3,2,6,0,4,0,6,4,0,2
2472,0,0,0,0,0,0,0,0,3,1,4,3,6,0,5,0,8,2,1,4
2473,0,0,0,0,2,0,0,1,3,0,6,4,7,0,3,0,8,2,0,0
2474,0,0,0,0,4,0,0,0,3,2,4,2,5,0,3,0,1,3,1,3
2475,0,6,0,0,0,0,0,0,6,2,6,2,5,0,3,0,1,2,1,2
2476,0,6,0,2,4,0,0,0,3,1,5,3,9,2,2,0,8,1,0,7
2477,0,0,0,4,0,0,0,0,3,3,7,3,8,2,4,0,7,3,0,2
2478,0,6,0,0,4,0,0,0,6,2,5,3,4,2,5,0,1,2,1,2
2479,0,0,0,3,0,0,0,0,3,0,9,2,5,0,5,0,8,0,0,0
2480,0,6,0,0,0,0,0,0,4,1,3,3,9,0,2,0,10,2,0,7
2481,0,0,0,0,3,0,0,0,7,1,2,4,8,0,3,0,2,5,1,4
2482,0,0,0,0,0,0,0,0,3,6,6,2,6,0,3,0,8,2,1,1
2483,0,0,0,0,0,0,0,0,4,2,6,2,1,2,5,0,9,3,3,0
2484,0,6,0,0,0,0,0,0,7,2,1,3,9,0,4,0,2,4,0,7
2485,0,6,0,0,4,0,0,0,3,1,2,3,9,2,3,0,10,3,3,6
2486,0,0,0,0,4,0,0,0,4,4,4,2,7,0,4,0,10,3,1,4
2487,0,5,0,0,0,0,0,0,7,4,4,3,0,0,6,0,3,3,0,5
2488,0,6,0,0,6,1,0,0,3,0,6,3,9,0,2,0,10,0,0,2
2489,0,6,0,0,0,0,0,0,7,0,4,3,5,0,2,0,2,4,0,2
2490,0,6,0,0,2,0,0,0,3,2,5,2,3,2,3,0,5,3,2,2
2491,0,5,0,0,0,0,0,0,6,2,7,3,7,0,2,0,8,2,2,0
2492,0,6,0,0,3,0,0,0,6,3,3,1,2,2,4,0,1,6,3,2
2493,0,5,0,0,0,0,0,0,4,2,3,3,2,0,3,0,9,5,0,3
2494,0,0,0,0,0,0,0,0,1,2,9,1,0,0,2,0,6,2,1,1
2495,0,6,0,0,0,0,0,0,4,2,4,2,2,0,4,0,9,3,4,0
2496,0,6,0,0,4,0,0,0,4,2,5,2,3,2,3,0,8,2,2,5
2497,0,0,0,0,0,0,0,0,3,1,4,2,1,0,2,0,5,5,4,0
2498,0,0,0,0,0,0,0,0,3,2,3,1,5,0,6,0,5,5,4,2
2499,0,0,0,0,2,0,0,0,1,3,5,3,6,1,4,0,6,3,1,2
2500,4,6,0,0,4,0,0,0,8,2,3,3,6,2,3,0,3,4,1,3
2501,0,0,0,0,6,1,0,0,4,2,5,4,5,0,3,0,9,2,0,2
2502,0,6,0,0,6,0,0,0,2,0,3,3,9,0,3,0,5,4,1,3
2503,0,0,0,0,0,0,0,0,7,1,3,3,7,2,3,0,2,4,1,4
2504,0,0,0,3,3,0,0,0,3,5,5,2,0,2,2,0,5,4,5,0
2505,0,6,0,0,6,0,0,0,1,4,9,2,0,0,7,0,7,2,0,0
2506,0,5,0,0,0,0,0,0,3,5,6,2,9,0,0,0,8,0,0,2
2507,0,6,0,0,0,0,0,0,3,2,5,2,5,0,3,0,1,0,0,4
2508,0,0,0,0,4,0,0,0,6,3,3,2,3,0,3,0,1,2,0,5
2509,0,0,0,0,0,0,0,0,2,3,4,1,2,2,4,0,5,4,1,2
2510,0,6,0,0,4,0,0,0,7,0,5,4,9,2,5,0,2,9,0,7
2511,0,5,0,0,0,0,0,0,4,1,3,3,6,0,3,0,9,3,1,4
2512,0,0,0,0,2,0,0,0,1,1,6,1,0,2,4,0,6,7,0,0
2513,0,5,0,0,4,0,0,0,3,3,6,3,8,2,3,0,8,1,0,2
2514,0,6,0,0,2,0,0,0,3,2,3,2,0,2,2,0,5,5,2,4
2515,0,6,0,0,4,0,0,0,7,1,4,4,9,2,0,0,2,4,0,4
2516,0,0,0,0,4,0,0,0,6,2,4,5,9,0,0,0,8,4,0,2
2517,0,0,0,0,3,0,0,0,1,2,5,2,5,0,0,0,7,2,0,0
2518,0,0,0,0,4,0,0,0,4,2,3,3,2,2,2,0,3,5,0,2
2519,0,0,0,0,4,0,0,0,6,4,4,2,9,2,0,0,3,2,0,4
2520,0,6,0,0,0,0,0,0,5,4,6,3,0,0,4,0,9,3,0,0
2521,0,6,0,0,4,0,0,0,4,0,7,3,7,2,3,0,9,2,2,2
2522,0,0,0,0,0,0,0,0,6,0,2,4,8,0,4,0,3,3,1,5
2523,0,0,0,0,4,0,0,0,4,1,1,2,3,2,4,0,3,7,1,2
2524,0,0,0,0,0,0,0,0,1,6,5,2,3,0,1,0,6,2,0,0
2525,0,5,0,0,0,0,0,0,3,1,3,2,1,0,4,0,5,5,3,2
2526,0,0,0,0,5,1,0,0,3,0,6,3,9,0,1,0,8,2,0,3
2527,0,0,0,0,0,0,0,0,4,0,2,3,6,0,4,0,10,2,0,4
2528,0,0,0,0,3,0,0,0,1,3,6,2,0,2,3,0,7,2,3,1
2529,0,6,0,3,2,0,0,0,3,2,2,1,0,2,2,0,5,4,2,4
2530,0,6,0,5,6,1,0,0,3,0,3,3,9,0,3,0,8,2,2,3
2531,0,6,0,0,0,0,0,0,4,1,4,2,1,0,5,0,3,4,2,1
2532,0,0,0,0,3,0,0,0,6,1,1,3,2,0,3,0,3,6,1,3
2533,0,6,0,0,4,0,0,0,6,1,4,3,8,0,4,0,8,6,1,3
2534,0,6,0,0,0,0,0,0,6,3,3,3,6,0,0,0,1,4,0,4
2535,0,0,0,0,0,0,0,0,5,3,5,3,2,0,2,0,8,4,0,1
2536,0,0,0,0,4,0,0,0,4,2,4,3,8,0,0,0,10,5,0,2
2537,0,0,0,0,0,0,0,0,5,3,6,3,4,0,3,0,9,2,1,2
2538,0,0,0,0,0,0,0,0,6,2,5,2,4,0,3,0,3,3,0,3
2539,4,5,0,0,5,0,0,0,4,3,5,3,5,2,4,0,10,0,2,4
2540,0,6,0,0,4,0,0,0,8,1,3,4,8,2,1,0,3,5,1,4
2541,0,0,0,0,0,0,0,0,8,1,3,4,8,0,1,0,3,5,1,4
2542,6,6,0,0,0,0,0,0,2,5,5,2,2,0,2,0,5,3,1,1
2543,0,5,0,0,6,0,0,1,1,2,5,1,4,2,2,0,6,2,0,5
2544,0,6,0,0,4,0,0,0,6,2,7,3,7,2,2,0,8,2,2,0
2545,0,5,0,0,0,0,0,0,5,5,4,2,4,0,4,0,9,4,0,3
2546,0,6,0,0,0,0,0,0,3,2,4,3,8,0,5,0,10,3,0,4
2547,0,0,0,0,6,0,0,0,4,3,6,3,6,0,2,0,10,3,1,3
2548,0,5,0,0,0,0,0,0,4,2,2,3,0,0,4,0,3,7,0,0
2549,0,0,0,0,2,0,0,0,1,1,4,2,3,0,1,0,6,3,0,6
2550,0,5,0,0,0,0,0,0,4,1,6,3,0,0,5,0,3,1,0,2
2551,0,5,0,0,0,0,0,0,5,5,3,2,7,0,7,0,8,2,1,6
2552,0,0,0,0,4,0,0,0,6,2,3,3,5,2,4,0,1,3,1,5
2553,0,0,0,0,2,0,0,0,5,6,4,4,1,2,1,0,9,1,0,2
2554,0,6,0,0,6,1,0,0,4,0,5,3,8,0,4,0,10,0,0,2
2555,0,6,0,0,0,0,0,0,7,2,3,3,8,0,4,0,2,5,1,3
2556,0,0,0,0,0,0,0,0,7,0,2,3,5,0,5,0,3,5,0,5
2557,0,0,0,0,0,0,0,0,7,0,3,3,8,0,3,0,2,4,1,3
2558,6,0,0,0,5,0,0,0,3,5,4,4,0,2,5,0,8,0,1,2
2559,0,6,0,0,0,0,0,0,8,2,2,3,9,0,6,0,3,5,0,0
2560,0,6,0,0,4,0,0,0,6,3,3,2,5,0,4,0,1,2,0,2
2561,0,6,0,0,4,0,0,0,3,3,5,2,7,2,2,0,8,3,0,7
2562,0,5,0,0,0,0,0,0,3,2,5,2,4,0,3,0,8,3,0,3
2563,0,0,0,0,2,0,0,0,2,5,7,2,7,1,1,0,7,2,0,0
2564,0,0,0,0,2,0,0,0,3,2,5,3,1,2,6,0,8,3,0,0
2565,0,0,0,0,4,0,0,0,6,2,6,2,5,0,3,0,1,2,1,2
2566,0,6,0,0,0,0,0,0,5,2,6,3,4,0,3,0,8,3,2,3
2567,4,0,0,0,2,0,0,0,2,0,4,2,3,2,3,0,5,4,1,2
2568,0,0,0,0,4,0,0,0,7,2,3,3,6,0,3,0,2,4,0,3
2569,0,0,0,0,0,0,0,0,3,4,6,3,7,0,2,0,8,4,0,2
2570,4,6,0,0,0,0,0,0,3,1,7,2,6,0,2,0,8,4,0,2
2571,0,5,0,0,0,0,0,0,3,0,6,3,9,0,0,0,8,2,0,6
2572,0,6,0,0,0,0,0,0,3,2,5,4,7,0,4,0,8,5,1,0
2573,0,6,0,0,0,0,0,0,3,0,6,3,9,2,0,0,8,2,0,6
2574,0,0,0,0,3,0,0,0,6,0,2,2,9,0,2,0,1,3,0,3
2575,0,6,0,0,5,0,0,0,3,4,7,3,8,2,3,0,8,3,0,1
2576,0,0,0,0,0,0,0,0,4,3,1,3,9,0,5,0,3,4,1,1
2577,0,6,0,0,0,0,0,0,1,6,4,2,8,0,3,0,6,2,1,4
2578,0,6,0,0,2,0,0,0,2,5,9,2,0,2,6,0,5,0,1,1
2579,0,6,0,0,0,0,0,0,6,1,4,2,3,0,3,0,1,2,2,3
2580,0,0,0,0,2,0,0,0,3,1,6,3,7,2,3,0,8,4,1,2
2581,0,0,0,0,5,0,0,0,6,0,0,2,9,0,0,0,1,2,0,9
2582,0,6,0,0,0,0,0,0,1,4,6,3,2,0,5,0,7,0,1,0
2583,0,0,0,0,0,0,0,0,3,4,2,3,9,2,2,0,8,2,2,3
2584,0,0,0,0,4,0,0,0,7,1,2,3,9,0,1,0,2,5,2,5
2585,0,0,0,0,4,0,0,0,6,3,0,2,6,2,2,0,3,0,0,6
2586,0,0,0,0,0,0,0,0,6,0,2,2,3,0,4,0,1,4,0,7
2587,0,6,0,4,4,0,0,0,7,0,0,3,9,2,0,0,2,7,2,2
2588,0,0,0,0,3,0,0,0,2,2,7,1,2,0,3,0,7,1,0,3
2589,0,0,0,0,2,0,0,0,3,5,4,4,0,0,5,0,8,0,1,2
2590,0,5,0,0,3,0,0,0,5,3,7,4,3,1,3,0,9,1,1,0
2591,0,6,0,0,4,0,0,0,3,3,7,3,9,2,3,0,8,4,0,0
2592,0,0,0,0,0,0,0,0,2,5,8,3,1,0,3,0,7,3,1,2
2593,0,0,0,0,3,0,0,0,2,2,6,2,9,0,2,0,5,2,2,3
