,mt_auto,nb_bateau,mt_RC,pouvoir_achat,mt_incendie,mt_bateau,niv_etud_bas,revenu_moyen,niv_etude_haut,revenu1,proprietaire,auto0,auto1,type_client,nb_securite_soc,PCStop,revenu4,revenu3,assur_sante_prive,PCSouvr,PCSagri,celibataire,PCSinter,mt_cyclomoteur,PCSouvr_quali,sans_religion,nbpers_au_foyer,nb_accident_famil,concubin,mt_velo,assur_caravane
4716,6,0,0,4,0,0,4,4,2,2,6,1,7,3,0,2,1,3,2,2,1,2,5,0,1,4,2,0,4,0,0
4717,0,0,2,6,4,0,6,3,2,3,5,2,6,1,0,1,0,2,2,2,1,3,2,0,4,3,2,0,1,0,0
4718,6,0,2,6,3,0,6,2,1,5,2,3,6,3,0,1,0,1,1,3,1,4,3,0,3,5,2,0,2,0,0
4719,0,0,0,1,2,0,5,3,1,5,3,3,6,6,0,3,1,3,4,3,1,3,3,0,1,3,2,0,1,0,0
4720,6,0,0,6,0,0,2,4,1,2,2,2,6,3,0,1,0,5,3,3,0,2,5,0,1,5,3,0,1,0,0
4721,6,0,2,2,3,0,2,4,3,2,1,4,4,5,0,2,3,1,1,1,2,4,6,0,1,5,2,0,2,0,1
4722,6,0,2,4,3,0,4,3,2,5,1,5,4,9,0,2,0,1,1,2,0,4,5,0,1,4,2,0,2,0,0
4723,5,0,0,4,0,0,3,3,3,2,1,2,7,3,0,1,0,2,1,4,0,2,3,0,2,4,4,0,1,0,0
4724,0,0,0,1,1,0,6,2,0,5,0,4,5,7,0,2,0,1,4,4,0,3,2,0,4,3,2,0,0,0,0
4725,6,0,2,3,4,0,5,4,1,2,8,1,5,8,0,2,1,4,4,1,2,1,2,0,3,2,3,0,1,0,0
4726,5,0,0,3,0,0,3,3,0,5,0,3,5,5,0,3,0,3,0,1,0,1,6,0,1,5,2,0,6,0,0
4727,6,0,0,8,0,0,0,4,2,0,9,0,7,2,0,2,0,3,2,0,0,0,7,0,0,0,3,0,2,0,0
4728,0,0,2,3,2,0,2,3,2,4,0,3,5,5,0,2,0,3,4,3,0,5,4,0,1,2,1,0,2,0,0
4729,0,0,0,6,0,0,5,3,4,6,0,2,7,3,0,2,0,3,3,3,0,4,4,0,1,4,3,0,0,0,1
4730,0,0,2,7,3,0,1,6,3,2,8,6,3,1,0,4,2,5,3,1,0,2,3,0,2,4,3,0,1,0,0
4731,6,0,2,7,4,0,2,7,5,0,9,0,6,3,0,5,3,4,7,2,0,0,3,0,1,5,3,0,3,0,1
4732,0,0,0,3,2,0,6,3,1,2,4,3,5,8,0,1,1,2,3,4,1,1,3,0,2,2,3,0,1,0,0
4733,6,0,2,1,2,0,5,4,1,1,5,2,6,7,0,1,1,4,2,3,1,2,2,0,3,3,3,0,1,0,0
4734,5,0,0,3,0,0,4,2,0,7,1,5,4,5,0,0,0,1,0,1,0,1,5,0,3,2,2,0,4,0,0
4735,0,0,0,3,0,0,2,3,1,2,2,2,6,1,0,2,0,2,3,2,0,1,6,3,1,4,3,0,1,0,0
4736,0,0,0,6,3,0,4,4,0,2,8,0,7,3,0,5,0,3,2,1,0,2,4,0,0,0,3,0,0,0,0
4737,0,0,0,3,0,0,7,2,2,7,3,1,6,9,0,5,0,0,4,3,0,0,2,0,0,4,4,0,1,0,0
4738,0,0,0,2,0,0,8,3,0,6,1,4,5,5,0,0,1,1,2,4,0,3,1,0,4,5,2,0,1,0,0
4739,6,0,0,6,0,0,1,4,2,0,2,1,7,3,0,5,0,4,1,0,0,3,3,0,1,4,2,0,1,0,0
4740,0,0,1,2,2,0,7,2,1,6,0,4,5,7,0,0,0,0,0,4,0,6,0,0,5,5,2,0,0,0,0
4741,0,0,0,8,0,0,2,4,3,2,8,0,9,3,0,2,0,4,4,1,0,1,5,0,2,4,4,0,1,1,0
4742,6,0,2,8,4,0,2,5,3,0,9,0,5,2,0,7,0,6,9,0,0,0,2,0,0,4,3,0,0,0,0
4743,6,0,0,7,0,0,2,6,4,1,7,1,6,2,0,5,2,6,5,1,0,1,2,0,1,1,3,0,0,0,0
4744,0,0,0,3,0,0,6,2,0,5,9,3,5,10,0,0,0,0,2,0,9,3,0,0,0,2,3,0,0,0,0
4745,6,0,0,8,0,0,3,4,2,0,8,1,8,3,0,4,0,4,4,0,0,1,3,0,2,3,4,0,1,0,0
4746,6,0,0,3,0,0,7,3,1,7,6,3,6,8,0,2,0,2,5,3,3,1,1,0,2,5,3,0,1,0,0
4747,7,0,2,3,4,0,7,3,0,3,9,2,7,8,0,0,0,0,0,3,2,0,4,0,0,3,3,0,0,0,0
4748,0,0,0,1,0,0,6,3,2,7,5,0,6,6,0,5,2,1,9,0,0,4,0,0,3,2,2,0,0,0,0
4749,0,0,0,7,0,0,2,6,4,1,7,1,6,2,0,5,3,5,5,1,0,1,2,0,2,2,3,0,0,0,0
4750,6,0,2,3,2,0,4,3,1,4,2,3,6,5,1,2,1,2,2,4,0,5,2,0,2,4,1,0,2,0,0
4751,5,0,2,3,2,0,2,3,2,3,1,3,4,5,0,2,0,2,2,3,0,4,3,0,3,2,2,0,2,0,0
4752,5,0,2,3,2,0,2,3,4,4,0,3,5,5,0,1,0,3,4,3,0,6,6,0,1,2,1,0,2,0,0
4753,0,0,0,8,4,0,0,8,5,0,9,0,6,1,0,5,2,5,7,0,0,0,2,0,0,2,2,0,2,0,0
4754,6,0,0,7,6,0,2,6,4,0,4,0,7,2,0,3,2,6,7,0,0,0,4,0,0,6,3,0,2,0,0
4755,7,0,0,3,0,0,7,3,0,3,9,2,7,8,0,0,0,0,0,3,2,0,4,0,0,3,3,0,0,0,0
4756,0,0,2,2,2,0,5,6,1,2,7,5,4,7,0,3,4,2,2,2,1,1,4,0,1,4,3,0,1,0,0
4757,6,0,2,4,3,0,4,3,1,3,2,4,5,9,0,2,0,2,2,2,0,3,3,0,3,4,3,0,1,0,0
4758,5,0,0,1,0,0,6,3,1,3,1,2,6,5,0,1,1,2,1,2,0,2,3,0,3,5,3,0,2,0,0
4759,6,0,0,3,4,0,2,4,1,3,7,3,4,8,0,0,2,0,4,3,0,3,4,0,0,0,2,0,0,0,0
4760,5,0,2,4,5,0,7,2,0,5,6,3,5,10,0,0,0,0,2,3,3,2,0,0,3,4,3,0,0,0,0
4761,6,0,2,8,4,0,2,5,4,2,8,2,7,2,0,5,2,4,5,1,0,0,3,0,1,3,3,0,1,0,1
4762,0,0,2,3,5,0,6,4,1,0,7,2,7,8,0,1,0,5,2,4,1,2,4,0,2,2,3,0,0,0,0
4763,0,0,0,4,0,0,4,2,2,6,1,5,4,3,0,3,1,1,1,0,0,4,3,0,4,5,2,0,0,0,0
4764,6,0,2,6,4,0,5,4,0,2,7,3,2,8,0,3,0,4,3,3,0,2,0,0,3,2,3,0,0,0,0
4765,0,0,0,2,0,0,9,3,0,2,0,3,6,7,0,0,0,3,0,6,0,4,3,0,0,4,2,0,0,1,0
4766,0,0,2,3,2,0,4,3,1,4,2,3,6,5,0,2,1,2,2,4,0,5,2,0,2,4,1,0,2,0,0
4767,0,0,2,6,6,0,7,4,0,0,7,0,5,8,0,0,0,4,0,2,0,0,2,0,4,2,3,0,2,0,0
4768,0,0,1,1,2,0,9,3,0,6,2,4,5,6,0,0,1,2,0,2,0,4,0,0,7,6,2,0,0,0,0
4769,6,0,0,5,0,0,9,3,0,5,4,0,9,8,0,0,0,0,0,0,0,2,2,0,7,2,2,0,0,1,0
4770,0,0,2,5,3,0,4,3,2,3,1,3,6,9,0,2,0,3,3,3,1,2,3,0,2,3,3,0,1,0,0
4771,0,0,0,3,0,0,9,2,0,9,0,4,3,9,0,0,0,0,2,5,2,0,0,0,3,0,3,0,0,0,0
4772,5,0,1,1,3,0,4,3,1,3,3,3,6,6,0,3,1,2,3,1,1,5,2,0,3,2,2,0,1,0,0
4773,6,0,2,3,4,0,8,2,0,8,6,3,5,8,0,0,0,1,1,0,1,3,0,0,6,3,2,0,0,0,1
4774,7,0,0,4,0,0,6,3,0,2,6,2,6,10,0,2,1,1,3,3,2,1,3,0,2,2,3,0,1,0,0
4775,0,0,2,1,3,0,7,3,0,5,3,3,5,7,0,0,0,3,1,3,1,3,2,0,4,3,2,0,1,0,0
4776,5,0,0,4,0,0,6,4,1,2,1,1,7,3,0,0,0,4,0,4,0,1,3,0,2,3,4,0,1,0,0
4777,0,0,0,4,3,0,3,4,0,0,5,0,9,3,0,0,2,0,2,2,0,2,7,0,0,5,4,0,0,0,0
4778,6,0,2,3,2,0,3,3,2,4,0,3,5,5,0,1,0,3,4,2,0,3,5,0,2,2,2,0,2,0,0
4779,0,0,0,3,4,0,6,2,0,5,3,5,4,8,0,0,0,2,0,0,0,3,2,0,7,2,5,0,0,0,0
4780,0,0,0,5,0,0,9,4,0,0,6,2,6,8,0,2,0,0,3,2,1,2,3,0,3,4,4,0,0,0,0
4781,0,0,2,5,4,0,6,3,1,4,4,2,5,9,0,2,1,1,2,3,1,3,2,0,3,3,3,0,1,0,0
4782,0,0,2,8,0,0,0,7,5,2,2,4,5,3,0,0,5,2,2,2,0,0,5,0,3,6,3,0,2,0,0
4783,5,0,0,1,0,0,5,2,0,6,0,4,5,7,0,2,0,1,4,3,0,3,2,0,4,3,2,0,0,0,0
4784,6,0,1,6,4,0,6,4,0,0,7,0,5,3,0,0,0,5,4,2,0,0,5,0,3,0,4,0,0,0,0
4785,0,0,0,7,0,0,3,6,3,2,4,2,6,3,0,3,1,6,2,2,0,0,3,0,3,2,4,0,2,0,0
4786,6,0,0,4,5,0,7,2,0,5,6,3,5,10,0,0,0,0,2,3,3,2,0,0,3,4,3,0,0,0,0
4787,0,0,0,5,0,0,5,4,1,2,4,2,6,9,0,2,1,4,2,3,0,2,2,0,4,4,3,0,2,0,0
4788,6,0,0,1,0,0,5,3,2,5,0,5,4,6,0,1,0,0,1,7,0,7,2,0,0,4,1,0,0,0,0
4789,5,0,2,4,4,0,6,3,1,5,5,5,4,8,0,2,1,2,2,2,1,2,4,0,3,4,2,0,1,0,1
4790,6,0,0,1,0,0,6,3,0,2,0,2,7,7,1,0,0,3,0,4,0,2,3,0,3,4,3,0,0,0,0
4791,0,0,0,6,0,0,6,2,0,6,5,4,3,8,0,0,0,2,2,5,2,2,0,3,3,0,3,0,0,0,0
4792,0,0,0,3,0,0,2,3,0,4,0,2,7,5,0,0,0,2,0,2,0,5,7,0,0,4,1,0,2,0,0
4793,0,0,2,6,3,0,1,6,5,3,8,0,5,1,0,5,4,3,9,0,0,1,0,0,1,1,3,0,0,0,0
4794,0,0,0,3,0,0,6,3,0,5,8,3,5,8,0,1,0,2,3,3,2,3,0,0,4,3,3,0,0,0,0
4795,0,0,0,3,2,0,4,3,2,7,1,4,5,5,0,1,0,1,1,4,0,6,2,0,3,3,1,0,2,0,0
4796,6,0,2,5,4,0,5,5,2,2,6,0,9,9,0,1,2,3,4,3,0,2,2,0,4,3,2,0,1,0,0
4797,6,0,2,1,3,0,9,3,0,6,2,4,5,6,0,0,1,2,0,2,0,4,0,0,7,6,2,0,0,0,0
4798,0,0,0,8,0,0,2,4,3,2,8,0,9,3,0,2,0,4,4,1,0,1,5,3,2,4,4,0,1,0,0
4799,5,0,0,4,0,0,7,2,0,6,0,3,6,9,0,0,0,1,2,5,0,4,1,0,3,2,2,0,2,0,0
4800,0,0,0,4,3,0,1,5,3,2,3,0,7,9,0,6,1,4,6,1,0,2,2,0,0,5,2,0,0,0,0
4801,0,0,0,3,4,0,5,3,0,4,4,3,5,8,0,2,0,2,2,1,0,2,4,0,4,5,3,0,0,0,0
4802,0,0,0,8,0,0,2,6,7,1,7,0,8,2,0,7,4,5,5,2,0,0,0,5,1,0,3,0,0,0,0
4803,0,0,0,7,4,0,4,4,4,1,8,2,7,2,0,3,0,3,1,1,0,3,5,0,2,4,3,0,1,0,0
4804,0,0,0,3,0,0,5,4,0,0,9,4,5,5,0,0,0,7,0,0,0,2,7,0,2,2,2,0,4,1,0
4805,5,0,2,3,3,0,0,3,0,0,0,0,9,8,0,0,0,0,5,0,0,0,9,0,0,5,2,0,0,0,0
4806,6,0,0,3,0,0,7,3,1,0,8,2,5,7,0,2,0,2,2,3,0,0,3,0,3,4,3,0,0,0,0
4807,6,0,2,7,4,0,1,5,3,2,3,0,7,2,0,6,1,4,6,1,0,2,2,0,0,5,2,0,0,0,0
4808,6,0,2,3,4,0,6,3,0,4,5,0,7,8,0,1,0,3,2,2,1,0,3,0,3,2,3,0,0,0,0
4809,0,0,0,3,0,0,3,3,0,3,6,3,5,5,0,1,0,2,1,2,0,3,4,0,3,5,2,0,1,0,0
4810,5,0,0,4,0,0,7,2,0,5,6,3,5,10,0,0,0,0,2,3,3,2,0,0,3,4,3,0,0,0,0
4811,0,0,0,6,0,0,1,4,2,0,2,1,7,3,0,5,0,4,1,0,0,3,3,0,1,4,2,0,1,1,0
4812,0,0,2,7,6,0,4,5,0,0,9,2,6,2,0,3,2,3,3,2,0,3,0,0,5,3,2,0,1,0,0
4813,0,0,2,6,3,0,2,5,4,1,8,1,7,3,0,4,2,4,5,1,0,1,3,0,1,3,3,0,1,0,0
4814,0,0,0,1,0,0,7,4,1,2,1,6,3,6,0,0,1,2,0,2,2,6,2,0,4,4,1,0,0,0,0
4815,0,0,0,2,0,0,5,4,1,2,2,3,6,5,0,1,1,3,1,4,0,4,3,0,1,5,2,0,2,0,0
4816,6,0,0,8,0,0,5,5,0,0,9,3,5,3,0,0,0,5,2,5,0,0,5,0,0,7,3,0,1,0,0
4817,6,0,2,3,3,0,7,3,0,2,3,2,6,8,0,0,1,0,1,6,0,4,1,0,2,2,3,0,1,0,0
4818,6,0,0,6,0,0,9,3,0,5,0,1,6,8,0,0,0,0,4,0,0,9,9,0,0,4,1,0,1,0,0
4819,0,0,2,3,4,0,7,4,1,0,8,1,8,8,0,1,0,7,1,4,1,1,3,0,3,3,3,0,0,0,0
4820,0,0,2,6,4,0,3,8,3,0,7,0,5,8,0,2,2,3,4,1,0,0,5,0,2,5,3,0,0,0,0
4821,0,0,0,1,0,0,3,3,2,5,6,2,7,7,0,2,2,3,2,2,0,4,4,0,2,4,2,0,0,0,0
4822,6,0,2,2,1,0,2,4,2,3,0,3,5,5,0,1,0,5,4,3,0,3,4,0,1,2,2,0,2,0,0
4823,5,0,0,3,0,0,9,3,0,3,5,3,5,8,0,3,0,4,0,6,0,3,0,0,0,2,2,0,2,0,0
4824,0,0,0,6,2,0,5,3,0,4,0,4,5,8,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,0,0
4825,0,0,0,1,3,0,9,1,0,9,0,4,3,7,0,0,0,0,2,5,2,0,0,0,3,0,4,0,0,0,0
4826,0,0,2,1,3,0,5,3,2,5,2,3,6,7,0,2,0,2,0,2,0,4,4,0,3,3,2,0,0,0,0
4827,0,0,0,6,3,0,3,5,0,2,9,2,6,1,0,5,0,3,2,0,0,2,4,0,0,3,2,0,0,0,0
4828,0,0,2,3,3,0,7,3,0,2,6,4,5,8,0,1,0,3,0,7,1,3,1,0,1,2,2,0,0,0,0
4829,0,0,3,8,3,0,1,7,6,1,8,0,6,2,0,5,6,2,8,0,2,0,3,0,1,6,3,0,1,0,0
4830,0,0,2,3,4,0,7,4,0,0,6,0,8,8,0,0,0,4,2,1,0,0,4,0,4,2,2,0,0,0,0
4831,6,0,0,3,0,0,5,4,0,0,9,2,7,8,0,1,0,4,3,2,0,1,4,0,2,2,3,0,0,0,0
4832,6,0,0,5,0,0,7,2,0,8,3,3,5,9,0,0,0,1,1,5,1,2,2,0,3,3,2,0,1,0,0
4833,0,0,2,3,2,0,7,4,2,3,4,2,7,8,0,0,2,2,2,2,2,0,0,0,6,6,3,0,0,0,0
4834,0,0,0,2,0,0,7,4,2,0,5,2,6,5,0,0,0,3,2,5,0,0,1,3,1,4,3,0,0,0,0
4835,0,0,2,2,3,0,8,2,1,5,1,3,6,5,0,0,1,1,1,4,0,2,3,0,2,7,3,0,2,0,0
4836,0,0,2,3,3,0,5,3,3,3,4,4,4,8,0,4,0,3,5,2,1,6,2,0,2,2,1,0,0,0,0
4837,0,0,2,1,2,0,5,3,3,3,4,4,4,4,0,4,0,3,5,2,1,6,2,0,2,2,1,0,0,0,0
4838,0,0,0,4,0,0,6,4,1,1,4,2,6,9,0,1,1,4,2,3,0,0,3,0,3,5,3,0,0,0,0
4839,6,0,2,2,2,0,2,3,4,6,0,4,5,4,0,4,0,2,5,1,0,7,4,0,2,4,1,0,1,0,0
4840,6,0,2,3,4,0,5,3,0,3,7,4,5,7,1,1,0,3,2,2,1,3,4,0,2,4,2,0,1,0,0
4841,0,0,0,8,1,0,0,5,6,0,9,0,7,3,0,6,2,7,7,0,0,0,2,0,0,0,3,0,0,0,0
4842,0,0,0,3,0,0,8,2,0,5,1,5,4,7,0,0,0,1,2,4,0,7,0,0,5,5,1,0,0,0,0
4843,6,0,0,2,0,0,6,4,1,3,0,2,7,5,0,1,1,3,1,4,0,2,3,0,2,3,2,0,2,0,1
4844,5,0,0,6,6,0,3,2,3,5,2,4,5,1,0,0,0,0,2,3,0,6,6,0,0,4,1,0,3,0,0
4845,0,0,0,6,0,0,1,4,2,0,2,1,7,3,0,5,0,4,1,0,0,3,3,0,1,4,2,0,1,0,0
4846,6,0,0,6,0,0,5,4,3,0,6,2,7,1,0,1,0,5,2,4,1,1,4,0,2,2,3,0,0,0,0
4847,0,0,0,6,0,0,2,4,6,2,7,1,7,1,0,6,1,4,7,1,0,1,1,0,1,4,2,0,1,0,0
4848,0,0,0,6,4,0,7,4,0,0,7,0,5,8,0,0,0,4,0,2,0,0,2,0,4,2,3,0,2,0,0
4849,6,0,2,4,4,0,3,3,1,5,3,2,7,3,0,4,0,1,4,1,0,1,4,0,1,4,3,0,1,0,0
4850,5,0,2,3,2,0,6,3,0,2,9,1,4,8,0,0,0,2,0,2,0,0,2,0,6,5,4,0,0,0,0
4851,0,0,0,5,0,0,6,2,0,5,9,4,3,8,0,0,0,4,2,5,2,4,0,0,3,0,2,0,0,0,0
4852,6,0,2,7,0,0,2,3,1,4,5,0,7,3,0,2,0,1,3,4,0,0,4,0,0,5,3,0,2,0,0
4853,0,0,2,4,0,0,6,3,1,4,2,2,6,9,0,0,0,2,0,4,0,2,3,0,2,5,3,0,1,0,0
4854,0,0,2,4,4,0,6,5,0,0,9,2,6,9,0,3,0,5,3,6,1,0,0,0,0,4,4,0,0,0,0
4855,0,0,0,3,0,0,4,4,3,2,2,2,5,8,0,0,0,4,4,3,0,3,4,3,2,6,2,0,2,0,0
4856,0,0,0,8,0,0,5,4,0,1,8,0,9,1,0,4,1,4,5,1,0,0,1,0,4,4,5,0,0,0,0
4857,0,0,2,1,0,0,5,3,1,3,4,3,6,5,0,2,1,2,3,2,0,4,3,0,3,3,2,0,0,0,0
4858,6,0,0,5,0,0,4,3,1,2,1,1,8,8,0,2,0,2,5,3,0,2,3,0,3,2,2,0,0,0,0
4859,6,0,0,5,0,0,7,2,0,5,6,3,5,9,0,0,0,0,2,3,3,2,0,0,3,4,3,0,0,0,0
4860,0,0,0,7,3,0,2,7,5,0,9,0,6,3,0,5,3,4,7,2,0,0,3,0,1,5,3,0,3,0,0
4861,0,0,0,4,0,0,7,3,1,5,1,5,4,9,0,0,1,1,1,4,0,3,2,0,4,6,3,0,1,1,0
4862,5,0,0,7,0,0,5,3,1,4,2,0,9,3,0,2,1,5,6,3,0,3,5,0,0,2,3,0,0,0,0
4863,6,0,0,4,0,0,3,7,2,0,4,4,5,3,0,2,5,2,4,3,0,5,5,0,0,4,2,0,2,0,0
4864,0,0,2,6,4,0,4,4,3,1,8,0,7,8,0,2,1,4,2,2,0,2,5,0,1,4,3,0,1,0,0
4865,0,0,0,1,0,0,4,4,3,3,6,2,7,6,0,4,1,3,4,2,1,2,2,0,2,3,2,0,1,0,0
4866,5,0,0,7,3,0,1,5,3,1,8,2,7,2,0,3,1,5,4,2,0,0,4,0,1,3,4,0,1,0,0
4867,0,0,0,2,0,0,6,3,1,4,3,2,6,5,0,0,0,3,0,6,0,4,2,0,2,5,2,0,1,0,0
4868,0,0,0,7,0,0,3,5,2,2,6,0,7,2,0,2,0,7,3,2,0,0,4,3,2,3,3,0,0,0,0
4869,0,0,0,1,1,0,8,3,1,3,0,4,5,6,0,1,0,1,0,3,1,8,3,0,1,4,1,0,0,0,0
4870,0,0,0,8,0,0,0,7,8,0,9,0,7,1,0,9,5,3,7,0,0,0,0,0,0,3,3,0,0,1,0
4871,6,0,2,6,4,0,4,6,3,3,6,1,6,1,0,6,1,4,6,0,0,3,1,0,1,5,3,0,0,0,0
4872,6,0,0,7,4,0,0,4,2,0,9,0,7,2,0,2,0,3,2,0,0,0,7,0,0,0,3,0,2,0,0
4873,0,0,0,3,4,0,5,4,2,3,6,3,5,8,0,1,1,2,2,1,2,2,2,0,3,3,3,0,2,0,0
4874,5,0,0,3,0,0,4,2,0,6,5,4,4,7,0,1,0,1,2,3,1,3,5,0,1,3,2,0,1,0,0
4875,0,0,2,5,3,0,5,3,1,2,7,2,5,8,0,2,0,2,1,1,0,4,3,0,4,4,2,0,2,0,0
4876,0,0,2,5,4,0,7,2,0,5,6,3,5,9,0,0,0,0,2,3,3,2,0,0,3,4,3,0,0,0,0
4877,6,0,2,3,4,0,3,5,0,0,9,2,6,8,0,3,2,0,3,0,5,0,2,0,0,3,3,0,2,0,0
4878,6,0,0,3,6,0,7,4,1,0,8,2,7,8,0,1,0,4,2,5,2,2,2,0,1,1,3,0,0,0,0
4879,6,0,0,1,0,0,5,1,4,9,6,9,0,4,0,0,0,0,3,3,0,5,6,0,0,5,1,0,2,0,0
4880,6,0,0,5,0,0,6,4,0,2,3,3,6,9,0,1,0,5,4,2,0,1,4,0,3,4,2,0,2,0,0
4881,6,0,2,7,4,0,4,8,2,0,7,0,9,3,1,2,5,4,0,0,0,0,7,0,1,2,4,1,0,0,1
4882,0,0,2,6,4,0,6,3,3,2,7,2,7,8,0,2,0,2,1,2,0,2,3,0,3,2,2,0,1,0,0
4883,6,0,0,1,0,0,5,3,1,4,1,7,2,6,0,2,0,2,1,3,0,4,4,0,1,2,2,0,0,0,0
4884,6,0,1,3,3,0,6,3,1,4,4,2,6,8,0,1,1,2,1,2,1,2,3,0,3,5,3,0,2,0,0
4885,6,0,0,4,0,0,5,6,0,0,7,4,5,8,0,3,0,9,0,1,0,1,1,0,5,6,3,0,0,0,0
4886,0,0,0,6,0,0,6,3,3,2,7,2,7,8,0,2,0,2,1,2,0,2,3,0,3,2,2,0,1,0,0
4887,0,0,2,8,4,0,6,4,0,2,7,2,7,3,0,0,0,5,3,3,0,0,3,0,4,1,5,0,1,0,0
4888,6,0,2,1,2,0,2,4,3,2,4,0,7,7,0,2,1,2,2,1,0,0,7,0,0,2,2,0,0,0,0
4889,6,0,0,3,5,0,7,4,1,0,8,2,7,8,0,1,0,4,2,5,2,2,2,0,1,1,3,0,0,0,0
4890,0,0,0,1,0,0,9,3,0,2,0,3,6,7,0,0,0,3,0,6,0,4,3,0,0,4,2,0,0,0,0
4891,0,0,0,4,0,0,4,3,2,2,0,2,7,9,0,2,0,3,3,1,0,0,4,0,2,0,3,0,0,0,0
4892,0,0,0,5,0,0,2,4,2,3,2,2,7,9,0,3,1,3,4,1,0,3,5,0,2,5,3,0,1,0,0
4893,0,0,0,6,2,0,3,2,3,5,2,4,5,1,0,0,0,0,2,3,0,6,6,0,0,4,1,0,3,0,0
4894,6,0,2,7,4,0,2,6,4,0,7,2,5,1,1,6,2,3,6,2,0,0,2,0,0,5,3,0,1,0,0
4895,0,0,2,2,2,0,6,3,0,4,1,3,6,5,0,1,0,1,3,5,1,2,2,0,2,3,2,0,1,0,0
4896,6,0,2,5,4,0,5,4,1,2,6,2,6,9,0,2,1,3,3,3,0,1,3,0,2,3,3,0,1,0,1
4897,6,0,0,3,1,0,6,3,1,5,7,0,7,10,0,2,1,2,6,0,5,0,1,0,2,4,3,0,1,0,0
4898,0,0,0,5,0,0,7,2,0,5,6,3,5,9,0,0,0,0,2,3,3,2,0,0,3,4,3,0,0,0,0
4899,6,0,2,3,4,0,5,3,0,3,7,4,5,7,0,1,0,3,2,2,1,3,4,0,2,4,2,0,1,0,0
4900,0,0,0,7,0,0,2,6,3,1,8,2,7,2,0,2,2,4,4,1,0,0,4,3,3,3,4,0,1,0,0
4901,6,0,0,6,0,0,2,4,4,1,9,0,9,1,0,7,0,6,7,0,0,5,0,0,2,7,2,0,0,0,0
4902,6,0,2,1,3,0,7,3,0,1,1,2,7,7,0,0,0,1,4,5,0,1,1,0,4,0,4,0,0,0,0
4903,0,0,0,4,3,0,3,5,1,2,7,5,4,8,0,1,1,3,2,3,1,1,4,0,2,4,3,0,1,1,0
4904,6,0,0,1,0,0,5,3,1,5,4,3,5,7,0,1,0,2,1,4,1,4,2,0,3,3,2,0,1,0,0
4905,0,0,0,6,0,0,2,4,3,2,7,0,9,3,0,3,0,5,4,1,0,1,4,3,2,3,4,0,1,0,0
4906,6,0,2,3,4,0,4,4,2,3,6,1,6,8,0,3,2,3,4,1,2,2,2,0,2,3,3,0,1,0,0
4907,6,0,0,2,3,0,7,4,2,0,5,2,6,5,0,0,0,3,2,5,0,0,1,0,1,4,3,0,0,0,0
4908,0,0,2,5,4,0,7,4,1,1,7,4,5,8,0,0,0,5,2,4,2,5,2,0,3,5,2,0,0,0,0
4909,0,0,0,1,0,0,9,3,0,6,2,4,5,6,0,0,1,2,0,2,0,4,0,0,7,6,2,0,0,0,0
4910,6,0,0,1,0,0,7,3,0,6,0,0,7,7,0,0,0,0,0,3,0,0,3,0,4,5,2,0,0,0,0
4911,6,0,0,7,0,0,1,5,3,2,3,0,7,2,0,6,1,4,6,1,0,2,2,0,0,5,2,0,0,0,1
4912,0,0,0,3,0,0,0,4,4,0,6,1,6,10,0,0,0,4,4,0,6,2,0,0,0,3,2,0,1,0,0
4913,6,1,0,7,0,3,5,3,0,0,9,0,6,2,0,0,0,0,7,0,0,0,9,0,0,5,4,0,0,0,0
4914,6,0,0,4,3,0,9,3,0,0,9,2,7,9,0,0,0,0,2,0,0,0,3,0,6,2,3,0,1,1,0
4915,0,0,0,6,0,0,5,9,0,0,9,2,5,8,0,1,8,1,5,5,0,0,4,0,0,1,4,0,0,0,0
4916,0,0,0,3,4,0,4,3,0,2,9,0,9,8,0,0,0,0,4,0,0,3,4,0,5,3,2,0,0,0,0
4917,0,0,0,4,0,0,3,4,0,0,5,0,9,9,0,0,2,0,2,2,0,2,7,0,0,5,4,0,0,0,0
4918,0,0,2,8,3,0,4,3,1,4,7,0,5,2,0,1,0,2,2,1,2,1,4,0,3,5,3,0,1,0,0
4919,6,0,2,3,3,0,4,4,1,3,5,2,6,8,0,3,1,3,3,2,0,3,4,0,1,3,2,0,1,1,0
4920,0,0,0,4,2,0,0,5,0,0,9,3,5,8,0,0,3,3,3,5,0,0,4,0,0,2,4,0,1,0,0
4921,0,0,0,6,4,0,4,4,5,0,4,0,9,3,0,0,0,0,5,0,0,5,9,0,0,0,2,0,0,0,0
4922,0,0,0,7,0,0,0,0,3,0,9,2,6,3,0,0,4,3,6,3,0,0,4,0,3,5,3,0,2,0,0
4923,5,0,2,3,4,0,5,3,4,2,6,2,7,8,0,2,0,2,1,2,0,1,3,0,3,2,2,0,1,0,0
4924,0,0,0,5,2,0,4,4,2,4,6,2,7,9,0,4,2,4,6,2,0,3,3,0,2,4,2,0,0,0,0
4925,5,0,2,3,2,0,2,3,2,3,1,3,4,5,0,2,0,2,2,3,0,4,3,0,3,2,2,0,2,0,0
4926,6,0,0,4,0,0,4,4,1,2,1,2,6,3,0,2,1,2,1,1,0,2,4,0,3,5,2,0,2,0,0
4927,6,0,0,3,0,0,5,4,2,3,6,3,5,8,0,1,1,2,2,1,2,2,2,0,3,3,3,0,2,0,1
