,mt_moto,mt_auto,mt_remorque,mt_assur_vie,mt_incendie,nb_RC_agri,nb_bateau,nb_RC_entreprise,pouvoir_achat,PCSouvr,niv_etud_bas,nbpers_au_foyer,proprietaire,mt_RC,sans_religion,nb_invalidite,type_client,PCSinter,concubin,assur_sante_prive,niv_etude_haut,mt_tracteur,mt_bateau,sans_enfant,celibataire,auto0,catholique,nb_MRH,revenu2,PCSagri,nb_accident_famil,auto2,Cle,Cle.1,PCStop,revenu_moyen,mt_velo,autre_religion,nbmaisons,mt_cyclomoteur,revenu3,PCSouvr_quali,revenu4,auto1,revenu5,PCScadre,revenu1
2988,0,6,0,0,0,0,0,0,6,2,7,3,7,0,2,0,8,2,2,0,0,0,0,4,0,0,0,0,5,0,0,4,2989,2989,0,4,0,0,1,0,4,4,0,5,0,2,0
2989,0,7,2,0,0,0,0,1,3,1,7,2,9,0,3,0,10,1,0,7,0,4,0,4,3,3,0,0,6,8,0,3,2990,2990,1,3,0,0,1,0,1,0,0,3,0,0,3
2990,0,6,0,0,0,0,0,0,1,2,7,1,1,0,4,0,6,2,0,0,1,0,0,2,6,6,0,0,5,2,0,0,2991,2991,0,4,0,2,1,3,2,4,1,3,0,0,2
2991,0,6,0,0,4,0,0,0,1,3,5,3,4,2,3,0,7,3,1,2,2,0,0,2,3,4,1,0,5,0,0,2,2992,2992,2,3,0,1,1,0,1,2,1,4,0,1,3
2992,0,5,0,0,0,0,0,0,2,3,6,2,4,0,3,0,7,3,0,0,1,0,0,3,4,4,1,0,5,1,0,1,2993,2993,1,4,0,2,1,0,2,3,1,5,0,0,2
2993,0,5,0,0,4,0,0,0,5,4,7,2,7,0,5,0,8,2,0,2,1,0,0,2,5,4,0,0,4,2,0,1,2994,2994,0,4,0,0,1,0,5,3,0,5,0,0,1
2994,0,6,0,0,1,0,0,0,6,5,6,3,5,0,0,0,8,0,0,2,0,0,0,3,2,4,0,0,2,2,0,2,2995,2995,0,2,0,0,1,0,2,3,0,3,0,0,6
2995,0,0,0,0,0,0,0,0,8,6,7,4,9,0,4,0,3,3,1,5,2,0,0,0,0,1,1,0,3,0,0,2,2996,2996,0,5,0,1,2,0,5,0,2,6,0,0,0
2996,0,0,0,0,0,0,0,0,6,0,2,3,9,0,3,0,3,0,0,5,4,0,0,4,2,0,0,0,5,0,0,0,2997,2997,7,4,0,0,1,5,4,2,0,9,0,0,0
2997,0,0,0,0,4,0,0,0,6,1,3,3,6,2,4,0,1,2,1,4,0,0,0,6,0,1,1,0,9,0,0,2,2998,2998,4,3,0,1,1,0,0,2,0,6,0,0,0
2998,0,0,0,0,0,0,0,0,4,1,0,4,7,0,4,0,9,4,1,3,1,0,0,0,2,2,2,0,2,0,0,1,2999,2999,1,3,0,2,1,3,4,4,0,7,0,0,4
2999,5,5,0,0,4,0,0,0,7,2,5,3,8,2,5,0,3,4,2,2,0,0,0,4,1,3,2,0,3,1,0,1,3000,3000,1,4,0,2,1,0,6,1,0,6,0,3,1
3000,0,6,2,0,6,0,0,0,7,2,2,2,8,2,0,0,3,1,0,2,4,0,0,6,1,5,4,1,4,0,0,2,3001,3001,7,5,0,0,1,0,1,0,3,3,0,1,2
3001,0,6,0,0,2,0,0,0,1,2,9,2,2,0,6,0,6,0,0,0,0,0,0,4,4,4,0,0,2,0,0,0,3002,3002,0,3,0,0,3,0,2,7,1,5,0,0,6
3002,0,0,0,0,0,0,0,0,5,3,4,3,4,0,3,0,9,6,0,3,1,0,0,5,1,3,2,0,4,0,0,2,3003,3003,1,4,0,1,1,3,3,1,1,5,0,0,2
3003,0,0,0,0,0,0,0,0,5,1,5,2,3,0,0,0,9,6,2,6,0,0,0,1,4,2,0,0,4,0,0,4,3004,3004,3,2,0,2,1,3,0,0,0,4,0,0,5
3004,0,6,0,0,2,0,0,1,3,2,4,3,7,0,5,0,10,0,1,6,2,0,0,3,2,1,1,0,0,5,0,3,3005,3005,2,5,0,0,1,0,4,2,2,5,0,0,4
3005,0,0,0,0,4,0,0,0,6,4,4,2,9,2,0,0,3,2,0,4,2,0,0,2,4,4,2,0,5,0,0,2,3006,3006,4,3,0,4,2,0,1,0,1,4,0,0,3
3006,0,6,0,0,2,0,0,0,3,4,1,1,1,2,4,0,5,4,1,1,1,0,0,2,6,6,0,0,3,0,0,1,3007,3007,1,2,0,1,1,0,1,1,0,3,0,0,6
3007,0,6,0,4,4,0,0,0,8,1,1,4,9,2,3,0,2,2,0,6,4,0,0,1,0,0,0,0,3,0,0,1,3008,3008,5,5,0,0,2,0,5,2,2,8,0,1,0
3008,0,0,0,0,0,0,0,0,4,4,3,2,5,0,2,0,3,2,2,4,2,0,0,4,2,3,2,0,2,1,0,0,3009,3009,2,4,0,2,1,0,3,2,1,6,1,0,3
3009,0,6,0,0,6,1,0,0,4,5,7,4,8,0,3,0,10,1,1,1,0,4,0,2,1,1,0,0,3,4,0,1,3010,3010,1,5,0,1,1,0,2,1,4,7,0,0,2
3010,0,6,0,0,0,0,0,0,6,1,2,3,8,2,3,0,3,3,1,5,4,0,0,3,1,1,1,0,3,0,0,1,3011,3011,4,5,0,1,1,0,4,1,2,7,1,1,1
3011,0,0,0,0,2,0,0,0,1,3,6,2,4,0,3,0,7,2,1,3,2,0,0,4,2,2,0,0,4,0,0,1,3012,3012,2,4,0,1,1,0,2,3,2,6,0,0,3
3012,0,6,0,5,4,0,0,0,8,0,0,5,9,2,4,0,3,2,0,5,5,0,0,0,0,0,0,0,0,0,1,0,3013,3013,7,5,0,0,1,0,9,0,0,9,0,0,0
3013,0,5,0,0,3,0,0,0,3,3,8,3,0,2,5,0,8,1,0,2,0,0,0,1,1,3,0,0,6,0,0,2,3014,3014,1,4,0,3,1,0,3,6,0,5,0,1,1
3014,0,0,0,0,2,0,0,0,5,1,4,3,8,0,7,0,9,3,0,4,1,0,0,3,1,1,1,0,0,0,0,2,3015,3015,1,4,0,0,1,0,6,5,1,7,0,0,3
3015,0,6,0,0,4,0,0,0,5,3,6,3,7,2,3,0,9,2,0,2,0,0,0,3,0,0,0,0,3,1,1,2,3016,3016,1,3,0,0,1,0,3,3,0,7,0,1,4
3016,0,6,0,0,3,0,0,0,3,2,6,3,7,2,3,0,8,1,1,2,1,0,0,4,1,2,1,0,3,1,0,4,3017,3017,2,4,0,2,1,0,3,4,0,4,1,1,3
3017,0,6,0,0,6,1,0,0,3,3,5,3,5,0,3,0,8,3,2,3,2,5,0,4,1,1,0,0,4,1,0,1,3018,3018,3,4,0,0,1,0,2,1,2,7,0,1,2
3018,0,6,0,0,4,0,0,0,6,0,2,3,9,2,3,0,3,0,0,5,4,0,0,4,2,0,0,0,5,0,0,0,3019,3019,7,4,1,0,1,0,4,2,0,9,0,0,0
3019,0,6,0,0,0,0,0,0,1,0,6,2,5,0,2,0,6,0,0,9,2,0,0,2,4,0,0,0,0,0,0,3,3020,3020,5,3,0,2,7,0,1,3,2,6,0,2,7
3020,0,0,0,0,4,0,0,0,7,1,4,3,9,2,3,0,3,5,2,4,3,0,0,3,3,0,0,0,4,0,0,0,3021,3021,1,3,0,0,2,0,3,4,0,9,0,0,3
3021,0,0,0,0,0,0,0,0,4,1,5,3,7,0,3,0,10,2,1,3,1,0,0,3,1,0,0,0,4,3,0,4,3022,3022,1,4,0,0,1,3,4,3,0,5,0,1,3
3022,0,0,0,0,5,0,0,0,6,0,0,4,5,0,4,0,1,0,1,4,5,0,0,4,2,1,1,0,0,4,0,2,3023,3023,0,6,0,1,1,0,9,0,0,6,0,5,0
3023,0,0,0,0,0,0,0,0,8,1,3,4,8,0,1,0,3,5,1,4,1,0,0,1,1,0,5,0,2,0,0,0,3024,3024,1,4,0,1,1,0,4,3,0,9,0,0,3
3024,0,0,0,0,0,0,0,0,3,2,4,2,6,0,4,0,1,1,1,3,2,0,0,2,3,3,0,0,5,0,0,1,3025,3025,3,4,0,1,1,0,1,4,2,6,0,1,3
3025,0,6,0,0,4,0,0,0,6,2,7,3,7,2,2,0,8,2,2,0,0,0,0,4,0,0,0,0,5,0,0,4,3026,3026,0,4,0,0,1,0,4,4,0,5,0,2,0
3026,4,0,0,0,0,0,0,0,6,1,4,2,7,0,0,0,1,4,0,9,2,0,0,7,1,0,3,0,1,4,0,3,3027,3027,2,5,0,0,1,0,7,0,1,6,0,1,1
3027,0,0,0,0,3,0,0,0,4,4,7,3,3,0,4,0,3,2,1,0,0,0,0,2,1,1,0,0,3,0,0,2,3028,3028,1,4,0,2,1,0,5,4,0,7,0,0,1
3028,0,6,0,0,4,0,0,0,5,1,3,2,6,2,5,0,8,2,2,3,3,0,0,3,2,3,0,0,2,0,0,2,3029,3029,7,5,0,0,1,0,4,0,2,5,0,0,3
3029,0,6,0,0,0,0,0,0,7,2,1,4,8,2,3,0,2,4,1,4,3,0,0,3,0,2,1,0,3,0,0,0,3030,3030,3,5,0,1,1,0,5,1,1,7,1,1,1
3030,0,6,0,0,0,0,0,0,5,5,4,3,2,0,7,0,8,2,0,3,2,0,0,6,0,3,0,0,0,0,0,1,3031,3031,2,3,0,0,1,0,4,2,1,5,1,0,5
3031,0,0,0,0,4,0,0,0,5,3,5,3,2,0,2,0,8,4,0,1,1,0,0,0,2,4,0,0,4,0,0,1,3032,3032,0,3,0,0,1,0,4,3,0,4,0,0,2
3032,0,0,0,0,0,0,0,0,3,0,7,3,7,0,6,0,10,0,0,2,2,0,0,4,0,0,0,0,2,5,0,2,3033,3033,2,3,0,0,1,0,4,2,0,7,0,0,4
3033,0,6,0,0,3,0,0,0,1,6,4,2,8,2,3,0,6,2,1,4,0,0,0,5,3,0,0,0,3,0,0,0,3034,3034,0,4,0,1,1,0,2,2,2,9,0,0,3
3034,0,6,0,0,0,0,0,0,8,6,7,4,9,0,4,0,3,3,1,5,2,0,0,0,0,1,1,0,3,0,0,2,3035,3035,0,5,0,1,2,0,5,0,2,6,0,0,0
3035,0,6,0,0,0,0,0,0,6,0,4,3,2,0,2,0,1,5,0,0,2,0,0,3,0,0,0,0,4,0,0,0,3036,3036,0,3,0,0,1,0,3,4,0,9,0,0,2
3036,0,0,0,0,3,0,0,0,1,0,8,2,3,2,3,0,6,3,1,2,1,0,0,1,5,3,1,0,3,0,0,1,3037,3037,6,2,0,2,1,0,0,0,0,6,0,0,6
3037,0,0,0,0,2,0,0,1,5,5,7,2,3,0,3,0,9,2,1,1,0,0,0,2,2,3,0,0,1,1,0,2,3038,3038,0,2,0,1,2,0,1,3,0,5,0,0,8
3038,0,0,0,0,0,0,0,0,6,5,6,3,5,0,0,0,8,0,0,2,0,0,0,3,2,4,0,0,2,2,0,2,3039,3039,0,2,0,0,1,3,2,3,0,3,0,0,6
3039,0,6,0,0,0,0,0,0,4,3,3,2,4,0,4,0,3,5,2,4,2,0,0,2,5,4,0,0,3,0,0,2,3040,3040,2,7,0,2,1,0,2,0,5,5,0,0,0
3040,0,6,0,0,4,0,0,0,3,3,6,2,1,2,3,0,8,3,0,4,2,0,0,3,5,5,1,0,1,0,0,2,3041,3041,2,3,0,2,1,0,0,2,0,2,1,2,7
3041,0,0,0,0,0,0,0,0,5,0,4,2,9,0,2,0,9,3,0,2,2,0,0,2,3,0,0,0,2,0,0,2,3042,3042,0,3,0,0,1,0,4,4,0,7,0,2,4
3042,0,0,0,0,0,0,0,0,2,3,4,2,2,0,3,0,5,3,2,2,2,0,0,4,4,3,1,0,3,0,0,0,3043,3043,2,4,0,1,1,0,2,3,2,6,0,0,3
3043,0,6,0,0,0,0,0,0,2,5,7,2,7,0,1,0,7,2,0,0,0,0,0,2,6,3,2,0,6,1,0,0,3044,3044,2,3,0,2,1,0,1,1,0,6,0,0,3
3044,0,0,0,0,0,0,0,0,2,0,7,2,0,0,4,0,7,3,0,0,0,0,0,4,4,4,0,0,2,0,0,0,3045,3045,0,2,0,0,1,0,2,6,0,5,0,0,6
3045,0,0,0,0,1,0,0,0,3,3,2,1,0,2,2,0,5,4,2,4,2,0,0,3,5,3,0,0,3,0,0,1,3046,3046,2,3,0,1,1,0,3,1,0,5,0,0,4
3046,0,0,0,0,5,0,0,0,3,2,6,4,7,0,0,0,8,6,0,2,0,4,0,4,0,0,2,0,7,0,0,2,3047,3047,2,3,0,0,1,0,2,0,0,7,0,0,0
3047,0,0,0,0,4,0,0,0,8,6,7,4,9,2,4,0,3,3,1,5,2,0,0,0,0,1,1,0,3,0,1,2,3048,3048,0,5,0,1,2,0,5,0,2,6,0,0,0
3048,0,0,0,0,0,0,0,0,3,5,7,3,8,0,1,0,8,2,0,2,1,0,0,3,2,2,0,0,5,2,0,0,3049,3049,1,4,0,2,1,3,4,1,0,7,0,0,0
3049,0,0,0,0,4,0,0,0,5,2,4,2,3,2,2,0,9,6,0,2,2,0,0,5,0,0,3,1,4,0,0,2,3050,3050,2,3,0,0,1,0,2,0,1,7,0,0,3
3050,0,5,0,0,0,0,0,0,6,1,5,3,6,0,1,0,3,2,0,4,0,0,0,4,0,1,0,0,0,2,0,2,3051,3051,3,6,0,0,1,0,7,2,2,6,0,1,0
3051,0,0,0,0,0,0,0,0,3,0,4,2,9,0,3,0,8,4,0,4,0,0,0,2,3,0,3,0,7,0,0,0,3052,3052,0,3,0,0,1,3,0,5,0,9,0,0,2
3052,0,6,0,0,0,0,0,0,1,3,0,2,0,0,6,0,4,3,0,7,6,0,0,2,5,6,3,0,3,0,0,0,3053,3053,4,3,0,0,1,0,4,0,0,3,0,0,3
3053,0,6,0,0,0,0,0,0,1,3,9,2,2,0,4,0,7,3,0,0,0,0,0,2,4,6,0,0,4,0,0,2,3054,3054,0,2,0,0,1,0,0,4,0,2,0,0,5
3054,0,0,0,0,0,0,0,0,3,3,5,3,5,0,3,0,8,2,1,2,1,0,0,3,2,2,1,0,4,1,0,2,3055,3055,1,4,1,2,1,0,4,3,1,6,0,1,1
3055,0,6,0,0,5,0,0,0,3,2,3,2,7,0,2,0,7,5,2,3,1,0,0,5,1,1,1,0,5,0,0,0,3056,3056,1,4,0,1,1,4,3,3,0,8,0,0,2
3056,0,6,0,0,0,0,0,0,8,0,0,2,9,0,4,0,1,2,0,9,6,0,0,5,0,0,3,0,0,0,0,7,3057,3057,7,0,0,1,1,0,3,0,3,2,4,1,0
3057,0,5,0,0,0,0,0,0,3,1,4,2,8,0,0,0,8,1,0,0,0,0,0,5,0,4,0,0,4,0,0,0,3058,3058,0,6,0,0,1,0,0,8,5,5,0,0,1
3058,0,0,0,0,3,0,0,0,6,1,1,3,3,1,4,0,2,4,0,4,3,0,0,4,1,2,1,0,1,0,0,1,3059,3059,4,5,0,0,1,0,7,0,0,6,0,0,1
3059,0,6,0,0,0,0,0,0,4,1,4,2,0,0,2,0,3,5,1,4,1,0,0,2,4,4,0,0,4,0,0,0,3060,3060,1,4,0,3,1,0,4,2,0,5,0,1,3
3060,0,6,0,0,0,0,0,0,5,5,3,2,2,0,4,0,9,3,0,2,1,0,0,4,3,0,1,0,1,0,0,1,3061,3061,1,3,0,0,1,0,2,1,1,8,0,0,6
3061,0,6,0,0,3,0,0,0,2,3,5,2,1,2,6,0,5,3,2,2,2,0,0,4,1,2,0,0,6,0,0,1,3062,3062,2,3,0,1,1,0,2,2,0,7,0,0,2
3062,0,5,0,0,0,0,0,0,6,3,3,1,2,0,4,0,1,6,3,2,3,0,0,3,6,4,0,0,4,0,0,0,3063,3063,0,2,0,0,1,0,0,0,0,5,0,0,5
3063,0,0,0,0,0,0,0,0,2,4,4,2,0,0,5,0,5,3,0,0,3,0,0,0,5,5,0,0,0,0,0,2,3064,3064,0,1,0,0,1,0,0,2,0,3,0,0,9
3064,0,0,0,0,0,0,0,0,3,3,6,3,8,0,3,0,8,1,0,2,0,0,0,3,0,0,0,0,3,2,0,2,3065,3065,2,3,0,0,1,0,3,3,0,7,0,1,4
3065,4,0,0,0,0,0,0,0,3,2,6,2,9,0,2,0,8,2,2,3,0,0,0,5,0,2,0,0,5,0,0,4,3066,3066,2,3,0,0,1,0,3,5,0,4,0,0,2
3066,0,0,0,0,0,0,0,0,3,2,4,3,6,0,4,0,8,1,2,4,2,0,0,5,0,1,0,0,5,0,0,4,3067,3067,4,6,0,1,1,0,2,4,0,5,2,0,1
3067,0,0,0,3,0,0,0,0,3,1,2,2,1,0,4,0,5,7,1,2,2,0,0,4,3,3,0,0,6,1,0,1,3068,3068,1,3,0,1,1,0,1,2,1,6,0,1,3
3068,0,6,0,0,3,0,0,0,7,2,3,4,5,0,2,0,2,6,0,6,2,0,0,4,0,0,0,0,3,0,0,0,3069,3069,0,6,0,0,1,0,3,0,3,9,0,2,0
3069,0,6,0,0,0,0,0,0,6,1,5,3,6,0,1,0,3,2,0,4,0,0,0,4,0,1,0,0,0,2,0,2,3070,3070,3,6,0,0,1,0,7,2,2,6,0,1,0
3070,0,0,0,0,3,0,0,0,3,6,4,2,7,0,2,0,8,2,0,2,0,0,0,3,3,3,0,0,3,0,0,0,3071,3071,2,5,0,4,1,0,5,1,0,6,0,0,1
3071,0,5,0,0,0,1,0,0,5,3,7,3,6,0,4,0,9,0,0,2,0,0,0,3,2,3,0,0,4,3,1,2,3072,3072,0,2,0,1,1,0,0,3,0,5,0,0,5
3072,0,0,0,0,0,0,0,0,2,3,5,2,2,0,5,0,5,4,4,0,0,0,0,7,1,4,0,0,5,0,0,1,3073,3073,0,3,0,1,1,0,2,2,0,4,0,0,3
3073,0,0,0,0,0,0,0,0,8,0,3,2,9,0,2,0,1,2,0,4,5,0,0,2,5,0,0,0,1,0,0,3,3074,3074,7,6,0,2,1,0,4,0,5,6,0,0,0
3074,0,0,0,0,0,0,0,0,4,0,6,2,2,2,4,0,8,9,1,4,0,0,0,4,4,1,1,0,3,0,0,2,3075,3075,0,3,0,1,2,0,1,0,0,6,0,0,5
3075,0,0,0,0,4,0,0,0,3,3,5,3,5,2,3,0,8,2,1,2,1,0,0,3,2,2,1,0,4,1,0,2,3076,3076,1,4,0,2,1,0,4,3,1,6,0,1,1
3076,0,6,0,0,5,0,0,0,8,0,1,2,8,0,2,0,1,0,0,9,7,0,0,8,1,0,0,0,0,0,0,3,3077,3077,5,8,0,2,1,0,5,1,4,6,0,4,1
3077,0,0,0,0,0,0,0,0,3,3,8,3,6,0,5,0,8,1,3,0,0,0,0,3,0,0,0,0,5,0,0,3,3078,3078,0,3,0,3,2,0,2,6,1,6,0,0,3
3078,0,5,0,3,4,0,0,0,6,2,5,2,3,2,3,0,3,2,2,5,1,0,0,4,2,0,4,0,4,0,0,2,3079,3079,2,4,0,1,1,0,3,4,2,7,0,0,1
3079,0,6,0,0,0,0,0,0,3,0,9,1,0,0,2,0,4,4,0,5,0,0,0,0,9,0,4,0,2,3,0,2,3080,3080,3,3,0,0,1,0,3,0,0,7,0,0,5
3080,0,6,0,0,0,0,0,0,8,1,2,4,8,0,4,0,3,5,1,4,3,0,0,2,1,0,1,0,4,0,0,0,3081,3081,2,4,0,1,1,0,4,2,0,9,0,0,2
3081,0,0,0,0,0,0,0,0,2,1,7,3,1,0,5,0,5,4,1,1,1,0,0,2,1,2,1,0,5,0,0,1,3082,3082,1,3,0,1,1,3,2,4,1,7,1,0,3
3082,0,5,0,0,0,0,0,0,6,0,4,2,4,0,0,0,3,9,0,5,5,0,0,0,5,0,0,0,9,0,0,0,3083,3083,0,4,0,0,1,0,0,0,0,9,0,0,0
3083,0,6,0,0,4,0,0,0,8,1,1,2,8,2,3,0,1,1,1,4,6,0,0,8,1,3,1,0,1,0,0,1,3084,3084,6,8,0,2,1,0,3,1,3,5,3,2,1
3084,0,0,0,0,0,0,0,0,3,1,1,3,9,0,3,0,8,8,2,3,3,0,0,0,0,3,1,0,2,0,0,1,3085,3085,0,8,0,1,1,0,3,0,3,6,2,0,0
3085,0,0,0,0,4,0,0,0,7,2,3,4,5,0,2,0,2,6,0,6,2,0,0,4,0,0,0,0,3,0,0,0,3086,3086,0,6,0,0,1,0,3,0,3,9,0,2,0
3086,0,6,0,0,0,0,0,0,4,1,5,3,8,0,2,0,10,2,1,4,1,0,0,3,1,1,1,0,3,2,0,4,3087,3087,2,4,0,1,1,0,4,3,1,5,0,1,2
3087,0,6,0,0,4,0,0,0,5,1,4,2,9,2,4,0,9,3,0,5,2,0,0,3,3,0,0,0,4,2,0,3,3088,3088,3,5,0,0,1,0,4,2,1,6,1,0,0
3088,0,5,0,0,4,0,0,0,3,4,6,3,7,1,2,0,8,4,0,2,1,0,0,3,2,2,0,0,4,1,0,0,3089,3089,1,4,0,1,1,0,5,2,0,7,0,0,0
3089,0,6,0,0,0,0,0,0,3,3,7,3,6,0,4,0,8,0,0,2,0,0,0,3,2,3,0,0,4,3,0,2,3090,3090,0,2,0,1,1,0,0,3,0,5,0,0,5
3090,0,0,0,0,4,0,0,0,6,0,4,1,8,0,3,0,1,2,0,7,2,0,0,2,7,4,1,0,2,0,0,0,3091,3091,6,3,0,0,1,0,4,2,0,5,0,0,4
3091,0,0,0,0,3,0,0,0,5,3,5,3,2,0,2,0,8,4,0,1,1,0,0,0,2,4,0,0,4,0,0,1,3092,3092,0,3,0,0,1,0,4,3,0,4,0,0,2
3092,0,6,0,0,4,0,0,0,7,1,2,3,8,2,3,0,2,4,1,4,5,0,0,2,0,2,1,0,2,0,0,0,3093,3093,3,6,0,1,1,0,4,2,3,7,1,1,1
3093,0,6,0,0,2,0,0,0,6,1,1,3,2,2,4,0,2,4,0,4,4,0,0,4,1,2,1,0,1,0,0,1,3094,3094,4,5,0,0,1,0,8,0,0,6,0,0,1
3094,0,5,0,0,1,0,0,0,2,3,6,4,2,2,4,0,5,5,1,0,1,0,0,2,1,1,0,0,6,0,0,1,3095,3095,0,3,0,1,1,0,2,1,0,8,0,0,2
3095,0,5,0,0,3,0,0,0,7,2,2,3,9,2,5,0,3,3,3,7,5,0,0,4,0,0,4,0,3,0,0,3,3096,3096,5,7,0,0,1,0,4,1,3,6,1,0,0
3096,4,5,0,6,0,0,0,0,6,1,3,3,6,2,3,0,3,3,0,3,2,0,0,3,0,0,0,0,4,2,0,2,3097,3097,3,4,0,0,1,0,3,2,0,7,0,0,2
3097,0,0,0,0,2,0,0,0,7,2,2,3,9,2,5,0,3,3,3,7,5,0,0,4,0,0,4,0,3,0,0,3,3098,3098,5,7,0,0,1,0,4,1,3,6,1,0,0
3098,0,6,0,0,4,0,0,0,6,2,3,3,3,2,6,0,3,6,0,1,2,0,0,2,2,3,0,0,6,0,0,1,3099,3099,1,3,0,0,1,0,2,0,0,5,0,0,2
3099,0,6,0,0,2,0,0,0,2,4,5,2,0,0,4,0,5,2,5,0,0,0,0,5,2,2,0,0,2,0,0,0,3100,3100,0,3,0,2,1,0,3,4,0,7,0,0,4
3100,0,6,0,0,0,0,0,0,4,0,8,2,6,0,4,0,9,3,1,1,1,0,0,4,3,1,0,0,7,0,0,1,3101,3101,1,4,0,2,1,0,2,6,0,7,0,0,0
3101,0,0,0,0,3,0,0,0,1,2,5,2,5,2,0,0,7,2,0,0,0,0,0,5,0,4,0,0,2,0,0,0,3102,3102,0,2,0,0,1,0,0,5,1,5,0,0,7
3102,0,0,0,0,3,0,0,0,6,0,2,2,2,2,5,0,3,2,4,6,6,0,0,4,3,0,2,0,2,0,0,2,3103,3103,6,4,0,0,1,0,6,2,0,7,0,0,2
3103,0,0,0,0,0,0,0,0,7,1,2,3,9,0,1,0,2,5,0,4,4,0,0,4,2,2,1,0,4,0,0,3,3104,3104,3,5,1,0,1,0,4,1,1,6,0,0,1
3104,0,0,0,0,4,0,0,0,6,0,0,1,3,2,4,0,1,6,1,2,3,0,0,3,6,4,1,0,0,0,0,1,3105,3105,3,0,0,1,1,0,0,0,3,4,6,0,0
3105,0,5,0,0,0,0,0,0,1,1,2,2,1,0,1,0,7,5,1,3,3,0,0,6,2,3,1,0,1,0,0,1,3106,3106,3,4,0,4,1,0,1,1,2,6,0,0,5
3106,0,0,0,0,4,0,0,0,4,3,7,3,6,0,4,0,10,0,0,2,0,0,0,3,2,3,0,0,4,3,1,2,3107,3107,0,2,0,1,1,0,0,3,0,5,0,0,5
3107,0,0,0,0,4,0,0,0,5,2,6,2,3,2,4,0,9,4,2,4,0,0,0,5,1,3,0,0,2,0,0,0,3108,3108,1,4,0,1,1,0,5,3,0,6,0,0,2
3108,0,6,0,0,0,0,0,0,4,5,5,4,6,0,6,0,9,2,0,0,0,0,0,2,0,0,0,0,9,0,0,1,3109,3109,0,3,0,3,1,0,0,2,0,8,0,0,0
3109,6,0,0,0,0,0,0,0,4,4,5,3,7,0,2,0,8,4,0,1,0,0,0,6,1,2,0,0,4,0,0,0,3110,3110,1,4,0,1,1,0,4,2,0,7,0,0,2
3110,0,6,0,0,3,0,0,0,5,3,5,3,6,2,3,0,9,3,1,3,1,0,0,2,1,2,1,0,4,0,0,2,3111,3111,2,4,0,0,2,0,3,2,1,6,1,1,2
3111,0,6,0,0,4,1,0,0,6,2,8,3,7,0,4,0,8,2,1,4,0,3,0,5,1,1,1,0,4,0,0,2,3112,3112,5,4,0,1,1,0,5,0,1,6,0,0,1
3112,0,0,0,0,0,0,0,0,3,4,9,3,4,0,6,0,9,0,0,0,0,0,0,4,0,3,0,0,5,0,0,3,3113,3113,0,2,0,0,1,0,0,5,0,5,0,0,4
3113,0,6,0,0,0,0,0,0,4,4,5,2,4,0,4,0,9,3,2,2,1,0,0,4,3,3,1,0,4,0,0,1,3114,3114,1,3,0,1,1,0,3,2,1,6,0,1,3
3114,0,0,0,0,4,0,0,0,8,0,2,3,9,0,5,0,1,0,1,7,5,0,0,4,2,2,2,0,2,0,0,5,3115,3115,8,6,0,2,1,0,5,0,2,3,1,1,0
3115,0,0,0,0,4,0,0,0,1,2,9,1,0,0,2,0,6,2,1,1,0,0,0,2,7,8,0,0,1,1,0,0,3116,3116,0,1,0,2,1,0,0,5,0,1,0,0,8
3116,0,0,0,0,4,0,0,0,6,2,3,2,4,2,2,0,1,4,1,4,1,0,0,5,3,1,1,0,3,0,0,1,3117,3117,3,3,0,2,1,0,3,1,1,7,0,1,3
3117,0,0,0,0,2,0,0,0,3,5,9,2,5,2,4,0,7,2,2,1,0,0,0,6,0,1,0,0,4,0,0,0,3118,3118,0,4,0,0,1,0,4,2,0,8,0,0,2
3118,0,6,0,0,2,0,0,0,2,6,9,2,0,2,4,0,7,3,0,0,0,0,0,3,4,3,0,0,5,0,0,0,3119,3119,0,3,0,3,1,0,3,0,0,6,0,0,2
3119,0,5,0,0,4,0,0,0,3,0,6,3,9,2,2,0,10,0,0,2,0,0,0,2,3,3,0,0,4,9,0,2,3120,3120,0,2,0,2,1,0,0,0,0,5,0,0,5
3120,0,5,0,0,4,0,0,0,8,3,3,3,1,2,5,0,3,3,2,3,1,0,0,4,0,0,2,0,2,0,0,0,3121,3121,2,5,0,0,1,0,6,2,1,9,0,0,1
3121,0,5,0,4,4,0,0,0,6,4,5,3,5,2,2,0,8,5,1,0,0,0,0,4,0,0,0,0,5,0,0,1,3122,3122,0,4,0,1,1,0,2,1,2,8,0,0,2
3122,0,0,0,0,3,0,0,0,3,3,7,3,9,0,3,0,8,4,0,0,0,0,0,2,0,2,0,0,6,2,0,0,3123,3123,0,3,0,2,2,0,0,0,0,7,0,0,3
3123,0,0,0,0,0,0,0,0,3,2,6,4,7,0,0,0,8,6,0,2,0,0,0,4,0,0,2,0,7,0,0,2,3124,3124,2,3,0,0,1,0,2,0,0,7,0,0,0
3124,4,6,0,0,4,0,0,0,5,1,4,3,5,2,4,0,8,2,1,4,2,0,0,4,2,1,1,0,3,2,0,2,3125,3125,3,4,0,1,1,0,3,2,2,6,1,1,3
3125,0,6,0,0,0,0,0,0,8,3,5,3,0,0,4,0,3,4,0,3,4,0,0,0,4,2,0,0,0,0,0,0,3126,3126,2,3,0,4,1,0,3,1,0,7,0,0,6
